6.162863563407550843e-02
1.003544039346955102e-01
2.663151377981359466e-02
1.169216768308119353e-01
2.602356387810273453e-01
2.994708066636865840e-01
2.558171518824317037e-01
1.160531308163296055e-01
1.468971344557675474e-01
2.561817981980063497e-01
3.768683211369948105e-01
5.174845619635148886e-01
3.730807277289303614e-01
1.778364506634798892e-01
1.939075684005563960e-01
2.608638243241743759e-01
2.454873350533572085e-01
2.221045859835364678e-01
3.485196043144572764e-01
3.062736066904934717e-01
6.838006492365490685e-02
-5.663581869818947595e-02
-7.957180386239831593e-02
-3.909337694164027183e-02
6.922246905213053081e-02
4.333013458685441299e-01
7.814094695177945527e-01
6.602726307782259552e-01
2.886624038219451904e-01
9.469664459836414638e-03
1.039503629912029575e-01
6.086420308459888906e-01
9.944209619001909140e-01
8.873165466568686544e-01
5.456936467777598887e-01
4.967663369395516337e-01
5.993656245144930450e-01
4.794420003890991211e-01
2.882027219642292470e-01
3.424174243753606572e-01
5.996836261315778849e-01
6.679360107942060587e-01
5.301502076062288848e-01
4.150385585698214697e-01
3.049087321216409907e-01
2.222231355580416567e-01
2.517211396585811167e-01
3.745497519319707647e-01
4.545135281302712382e-01
3.897113908420909434e-01
2.086438699202104174e-01
2.231097496537999547e-02
1.111347753215919873e-02
2.023101340640675039e-01
3.769336180253462509e-01
3.841453302990306407e-01
2.872762002728201924e-01
3.175790824673392354e-01
4.174662205305966212e-01
4.145499522035772100e-01
3.177948567000302149e-01
2.869179384274916367e-01
4.721844846552068486e-01
7.157007564197886973e-01
7.166264761577952891e-01
4.647217447107488408e-01
2.364067083055322871e-01
2.475144294175234683e-01
2.574524473060261220e-01
9.491899880495938135e-02
-5.361111699180169665e-02
7.032753831960937563e-02
3.713244877078316630e-01
3.426251546903090195e-01
5.075519938360561339e-02
-9.917504611340435816e-02
-7.769504128108647815e-03
5.975410850210623181e-02
9.208312258124351501e-04
7.693241909146308899e-02
2.178792086514559634e-01
2.559922229159962148e-01
1.300204904241995252e-01
-6.939134780656207313e-02
4.033037816936319714e-02
2.532317001711238413e-01
2.780253751711411758e-01
9.128597243265672290e-02
3.252590870992703997e-02
2.725740346041592432e-01
3.312811770222403585e-01
3.218503729863600449e-01
2.129497419704090566e-01
1.886786926876414805e-01
2.841399772600693985e-01
